EMP_ID,FIRST_NAME,LAST_NAME,GENDER,E_MAIL,DATE_OF_BIRTH,DATE_OF_JOINING,SSN,DEPARTMENT_ID
809793,Louisa,Ellison,F,louisa.ellison@yahoo.co.uk,12/5/1978,8/13/2004,557-99-1239,4
942454,Josue,Cross,M,josue.cross@shell.com,3/31/1986,3/26/2011,330-11-1417,1
228229,Ines,Dominguez,F,ines.dominguez@sbcglobal.net,1/20/1975,1/27/2010,192-86-7885,4
375190,Lance,Garza,M,lance.garza@verizon.net,9/22/1979,8/18/2003,267-99-4896,3
532560,Belinda,Pace,F,belinda.pace@yahoo.com,7/7/1976,7/11/2009,713-18-2119,3
210135,Gracie,Herring,F,gracie.herring@shaw.ca,8/20/1988,10/20/2013,271-17-9236,1
228355,Benito,Knapp,M,benito.knapp@aol.com,7/15/1979,2/16/2004,584-99-7295,2
965308,Lucinda,Mcgowan,F,lucinda.mcgowan@gmail.com,11/15/1983,7/15/2017,591-99-0882,4
768500,Jami,Golden,F,jami.golden@gmail.com,11/21/1960,1/21/1985,378-37-7676,2
816768,David,Gutierrez,M,david.gutierrez@gmail.com,2/19/1995,1/4/2017,252-99-4453,1
909541,Clement,Myers,M,clement.myers@earthlink.net,11/26/1958,6/20/1983,152-23-1091,1
529604,Shane,Porter,M,shane.porter@hotmail.co.uk,6/7/1982,4/8/2014,220-89-6649,4
140932,Clint,Gross,M,clint.gross@microsoft.com,4/20/1969,5/21/2000,128-98-4086,2
725731,Ofelia,Pickett,F,ofelia.pickett@hotmail.com,2/27/1990,5/25/2013,187-86-2657,1
214985,Karina,Green,F,karina.green@yahoo.ca,10/3/1967,1/12/2006,351-08-9588,2
405156,Sam,Burris,M,sam.burris@cox.net,2/16/1960,11/10/1986,229-99-5055,2
249736,Lina,Shannon,F,lina.shannon@bp.com,2/17/1981,4/14/2010,613-87-7056,2
526273,Myles,Coleman,M,myles.coleman@gmail.com,2/3/1983,1/7/2011,614-87-5221,2
654723,Clay,Freeman,M,clay.freeman@gmail.com,8/9/1973,4/12/2011,079-02-5138,4
672964,Catalina,Guthrie,F,catalina.guthrie@aol.com,5/13/1975,1/23/2000,449-99-7238,2
240799,Nannie,Moon,F,nannie.moon@gmail.com,5/19/1976,7/24/2009,276-17-6827,1
169618,Donovan,Serrano,M,donovan.serrano@btinternet.com,10/16/1988,5/15/2013,463-99-4299,3
430633,Sondra,Reyes,F,sondra.reyes@yahoo.co.uk,4/18/1993,7/6/2016,174-86-7119,3
116286,Terrance,Duke,M,terrance.duke@microsoft.com,11/2/1984,6/22/2013,207-84-7616,2
486573,Colleen,Rodriguez,F,colleen.rodriguez@cox.net,2/13/1994,4/28/2015,677-22-3168,3
371751,Thad,Luna,M,thad.luna@gmail.com,2/22/1969,4/2/2007,043-15-7824,2
783654,Terence,Clay,M,terence.clay@outlook.com,7/24/1995,11/30/2016,439-99-6942,4
845635,Bettie,Holman,F,bettie.holman@hotmail.co.uk,12/24/1979,5/12/2013,606-87-8889,4
266624,Boyd,Greer,M,boyd.greer@yahoo.co.in,1/30/1996,4/13/2017,397-33-0382,4
682855,Corey,Edwards,M,corey.edwards@gmail.com,6/19/1969,11/18/1990,296-15-4513,1
229899,Violet,Lindsay,F,violet.lindsay@charter.net,6/25/1959,5/19/2013,340-11-3051,3
701561,Camille,Mullins,F,camille.mullins@yahoo.com,6/3/1967,7/12/2001,764-29-7040,2
114862,Nicole,Rodriquez,F,nicole.rodriquez@gmail.com,2/1/1964,1/15/2002,378-37-2300,2
445650,Joan,Bauer,M,joan.bauer@yahoo.com,1/28/1982,8/12/2013,553-99-8862,1
574544,Kennith,Marquez,M,kennith.marquez@aol.com,12/9/1971,8/1/1994,561-99-5918,4
990758,Mae,Hurst,F,mae.hurst@gmail.com,7/8/1988,2/19/2010,757-12-6330,3
833424,Denver,Mann,M,denver.mann@exxonmobil.com,7/8/1958,12/22/1987,105-02-7288,1
864834,Milford,Dickerson,M,milford.dickerson@gmail.com,10/26/1965,12/3/1999,011-94-6151,4
703495,Marva,Phelps,F,marva.phelps@hotmail.com,4/3/1974,10/5/2015,753-07-3049,4
222179,Betsy,Dillon,F,betsy.dillon@msn.com,12/4/1982,7/11/2014,203-84-4304,2
951011,Celeste,Ramirez,F,celeste.ramirez@aol.com,11/30/1981,2/22/2015,652-62-3242,4
187639,Tonya,Burke,F,tonya.burke@aol.com,6/13/1982,8/4/2015,019-94-7438,2
375051,Deana,Spencer,F,deana.spencer@hotmail.com,7/30/1976,10/9/2000,165-86-3979,1
509810,Susanne,Joseph,F,susanne.joseph@gmail.com,12/25/1963,7/28/1985,512-33-6786,3
625661,Cole,Spencer,M,cole.spencer@yahoo.com,6/17/1959,4/25/2003,148-23-2588,1
662168,Marlon,Whitaker,M,marlon.whitaker@aol.com,4/10/1982,4/19/2008,306-37-4565,3
678244,Trudy,Frazier,F,trudy.frazier@rediffmail.com,6/5/1960,4/2/2007,136-25-5276,4
864339,Tania,May,F,tania.may@hotmail.com,4/3/1960,1/16/1985,304-37-2885,1
436424,Leonel,Guerrero,M,leonel.guerrero@exxonmobil.com,5/5/1992,7/6/2014,557-99-7283,4
606834,Nadia,Stokes,F,nadia.stokes@gmail.com,7/20/1979,10/3/2005,470-57-5153,2
268942,Cody,Dillard,M,cody.dillard@gmail.com,2/21/1976,5/9/2001,093-02-5538,3
484822,Megan,Fry,F,megan.fry@gmail.com,1/19/1996,5/23/2017,724-28-9985,4
397241,Darla,Durham,F,darla.durham@microsoft.com,6/26/1987,11/26/2012,149-23-3818,3
924252,Cecile,Ross,F,cecile.ross@bp.com,1/4/1994,10/22/2016,765-27-7606,1
717079,Helene,Franco,F,helene.franco@shell.com,6/25/1967,1/7/2002,702-18-0397,4
494794,Vernon,Buchanan,M,vernon.buchanan@gmail.com,12/17/1993,5/10/2015,156-23-8758,2
970841,Marva,Santiago,F,marva.santiago@gmail.com,10/27/1988,8/6/2012,274-17-8211,3
281794,Yvette,Bentley,F,yvette.bentley@hotmail.com,5/30/1992,11/30/2015,521-99-6108,1
520539,Derick,Daugherty,M,derick.daugherty@hotmail.com,12/31/1985,3/24/2007,050-02-7511,2
567269,Fay,Villarreal,F,fay.villarreal@yahoo.com,4/4/1989,11/29/2012,276-17-8153,4
749292,Deanna,Wilkins,F,deanna.wilkins@ibm.com,12/18/1962,5/29/2016,092-02-1017,2
292144,Augusta,Andrews,F,augusta.andrews@gmail.com,12/16/1985,10/3/2013,540-83-5625,1
896825,Erna,Tran,F,erna.tran@gmail.com,9/7/1976,11/18/2009,447-27-1576,2
216408,Luther,Short,M,luther.short@gmail.com,6/13/1993,4/9/2017,759-12-0402,1
579003,Curtis,Williamson,M,curtis.williamson@hotmail.com,7/21/1974,10/26/2013,357-08-2317,4
249410,Yvette,Rivers,F,yvette.rivers@ibm.com,11/9/1971,1/13/2006,689-24-6905,4
241389,Walter,Velez,M,walter.velez@gmail.com,4/21/1992,3/8/2016,126-98-9311,2
311405,Christa,Wilkins,F,christa.wilkins@verizon.net,10/25/1974,5/15/2011,725-18-6016,1
796832,Milton,Neal,M,milton.neal@gmail.com,12/4/1971,6/29/2003,358-08-6725,3
976347,Kimberly,Harmon,F,kimberly.harmon@gmail.com,10/6/1991,7/8/2015,761-12-1475,2
363748,Lemuel,Houston,M,lemuel.houston@charter.net,1/22/1979,12/9/2014,028-92-4476,4
368157,Marcie,Weiss,F,marcie.weiss@yahoo.com,10/22/1994,10/21/2016,404-73-8790,4
466203,Bart,Whitaker,M,bart.whitaker@hotmail.com,6/23/1962,2/17/2007,235-57-8388,4
893798,Patrice,Koch,F,patrice.koch@shaw.ca,5/19/1995,7/11/2016,362-39-6645,1
501368,Xavier,Mcintosh,M,xavier.mcintosh@gmail.com,12/10/1990,8/22/2014,035-74-2854,2
507594,Lidia,Rojas,F,lidia.rojas@yahoo.com,9/6/1993,4/22/2016,218-89-0801,4
390989,Essie,Bridges,F,essie.bridges@yahoo.co.uk,3/13/1993,11/26/2015,185-86-5982,1
312364,Sondra,Stephens,F,sondra.stephens@msn.com,11/11/1976,1/24/2001,572-99-0507,2
444670,Monte,Contreras,M,monte.contreras@gmail.com,5/14/1975,10/19/1998,477-55-7262,1
969572,Ernesto,Moreno,M,ernesto.moreno@hotmail.com,11/27/1965,2/16/2006,122-98-7403,2
129405,Ismael,Ellis,M,ismael.ellis@charter.net,4/10/1975,8/23/2000,477-55-7715,3
612960,Elijah,Hopkins,M,elijah.hopkins@aol.com,4/26/1994,11/13/2016,038-74-6930,2
328690,Leigh,Mccall,F,leigh.mccall@gmail.com,7/18/1987,7/27/2008,619-87-2551,1
960091,Genaro,Stafford,M,genaro.stafford@yahoo.com,8/17/1979,10/16/2000,320-11-2235,3
563448,Lucy,Hinton,F,lucy.hinton@yahoo.com,5/24/1976,12/23/1998,695-16-6326,4
982922,Bernadette,Glass,F,bernadette.glass@hotmail.com,5/24/1994,1/29/2016,334-11-0572,4
646972,Lee,Peck,M,lee.peck@gmail.com,2/10/1976,6/5/2009,180-86-0599,1
387407,Damian,Ellison,M,damian.ellison@gmail.com,4/26/1962,9/2/2010,512-33-2215,1
468347,Dusty,Hendricks,M,dusty.hendricks@gmail.com,6/4/1967,10/8/2013,503-45-4085,1
707678,Katina,Wynn,F,katina.wynn@gmail.com,9/13/1987,3/21/2015,626-85-1863,2
709899,Clair,Morris,M,clair.morris@gmail.com,7/7/1958,12/13/1981,079-02-5317,2
931481,Ernesto,Short,M,ernesto.short@hotmail.com,2/3/1993,6/25/2015,683-24-2543,4
415337,Frankie,Wiggins,F,frankie.wiggins@gmail.com,10/24/1958,2/12/1990,377-37-7795,2
795746,Angelique,Guy,F,angelique.guy@hotmail.com,4/23/1990,7/20/2012,732-28-2021,4
880808,Marcelino,Tanner,M,marcelino.tanner@gmail.com,7/25/1962,2/10/2009,173-86-7648,3
224527,Tony,Weiss,M,tony.weiss@aol.com,5/29/1971,10/28/1993,292-15-1702,2
674436,Lenard,Cardenas,M,lenard.cardenas@yahoo.co.uk,2/6/1981,11/18/2008,118-98-3789,2
492623,Aurora,Gray,F,aurora.gray@gmail.com,4/29/1965,1/18/1988,359-08-8042,2
589874,Manuela,Koch,F,manuela.koch@aol.com,12/13/1967,9/21/2009,015-94-0568,2
476018,Jean,Mclean,F,jean.mclean@walmart.com,5/4/1987,5/28/2011,592-99-6453,2
228339,Barbra,Sutton,F,barbra.sutton@ibm.com,7/1/1987,9/28/2012,352-08-2930,4
239118,Deann,Mccormick,F,deann.mccormick@yahoo.co.uk,4/12/1959,6/4/1988,590-99-7706,2
125780,Reba,Browning,F,reba.browning@hotmail.com,9/19/1964,10/22/1993,355-08-4077,3
431018,Rickie,Alston,M,rickie.alston@gmail.com,4/13/1990,3/17/2015,063-02-6842,2
452967,Lyman,Reeves,M,lyman.reeves@yahoo.com,4/10/1990,1/19/2017,261-99-5615,1
407464,Deon,Quinn,M,deon.quinn@gmail.com,9/19/1965,11/25/2007,138-25-4573,4
871827,Israel,Mccarthy,M,israel.mccarthy@outlook.com,10/5/1972,1/11/2001,135-25-0215,2
884068,Moises,Berger,M,moises.berger@shell.com,5/6/1964,6/10/2006,472-57-1193,3
131361,Jerri,Douglas,F,jerri.douglas@yahoo.com,5/3/1963,2/6/1994,618-87-6769,4
259652,Bradley,Nieves,M,bradley.nieves@gmail.com,9/2/1983,2/2/2005,603-87-2981,1
430932,Romeo,Foster,M,romeo.foster@shell.com,5/5/1983,1/7/2005,249-99-8047,2
637522,Leopoldo,Mcgee,M,leopoldo.mcgee@gmail.com,10/25/1986,4/28/2017,062-02-1111,3
467568,Andrea,Crawford,M,andrea.crawford@exxonmobil.com,8/23/1978,9/2/2009,757-12-0852,2
683539,Charley,Daniel,M,charley.daniel@yahoo.com,3/8/1959,4/30/2014,464-99-3054,3
417301,Carolyn,Butler,F,carolyn.butler@yahoo.com,8/2/1978,3/27/2006,526-99-8674,2
682104,Gracie,Stanley,F,gracie.stanley@gmail.com,10/24/1974,11/20/2005,368-39-6485,2
544977,Jerrold,Sweet,M,jerrold.sweet@gmail.com,11/1/1991,10/23/2015,031-92-6851,1
928962,Joshua,Small,M,joshua.small@gmail.com,9/17/1960,8/20/2001,343-11-5694,3
248088,Kristy,Jordan,F,kristy.jordan@hotmail.com,12/15/1989,3/6/2013,506-57-0225,2
599683,Spencer,Williams,M,spencer.williams@hotmail.com,8/9/1977,4/29/2014,144-23-0486,1
117980,Ashley,Ochoa,F,ashley.ochoa@shell.com,8/24/1978,3/24/2015,226-99-3289,3
899405,Rocco,Wall,M,rocco.wall@gmail.com,10/2/1964,5/7/1994,732-28-7587,1
935067,Sonny,Carey,M,sonny.carey@gmail.com,10/27/1961,5/20/2008,150-23-2859,2
521604,Erich,Goodman,M,erich.goodman@gmail.com,4/3/1962,11/27/1986,688-24-4560,4
848091,Mack,Massey,M,mack.massey@shaw.ca,5/15/1993,4/16/2016,103-02-3216,3
999219,Vicky,Burgess,F,vicky.burgess@hotmail.com,4/6/1992,5/2/2017,511-33-6199,4
209627,Willa,Hensley,F,willa.hensley@gmail.com,11/1/1965,9/28/2003,646-23-3771,3
642586,Reva,Morales,F,reva.morales@yahoo.com,12/27/1988,3/13/2011,531-71-3442,4
651163,Ina,Cummings,F,ina.cummings@gmail.com,6/22/1993,4/29/2016,034-92-9215,2
425289,Kristi,Monroe,F,kristi.monroe@gmail.com,3/26/1972,6/16/2006,695-16-4776,3
314444,Danial,Carpenter,M,danial.carpenter@msn.com,7/26/1986,4/1/2012,601-99-2184,2
956821,Benita,Duncan,F,benita.duncan@gmail.com,11/17/1957,12/8/1985,724-28-0144,4
711278,Dwayne,Kim,M,dwayne.kim@ibm.com,1/4/1976,2/27/2009,448-27-8402,3
125371,Lorrie,Rocha,F,lorrie.rocha@aol.com,1/16/1995,12/21/2016,678-22-7346,4
906259,Juliana,Hines,F,juliana.hines@gmail.com,12/15/1979,4/21/2007,580-41-4352,3
327429,Mac,Mcleod,M,mac.mcleod@gmail.com,2/5/1979,6/14/2003,320-11-0958,1
272413,Bryce,Bonner,M,bryce.bonner@gmail.com,2/13/1958,3/3/2008,348-08-7421,3
645306,Guadalupe,Holcomb,M,guadalupe.holcomb@hotmail.com,2/27/1981,12/27/2013,481-41-3721,4
180869,Jacob,Cherry,M,jacob.cherry@yahoo.co.in,10/4/1970,8/15/2014,083-02-8562,2
222563,Jeanette,Rivera,F,jeanette.rivera@aol.com,9/3/1963,5/22/2002,143-23-0461,2
541221,Jefferson,Holt,M,jefferson.holt@yahoo.ca,7/17/1996,7/15/2017,304-37-7449,3
198476,Dillon,Dunn,M,dillon.dunn@yahoo.ca,6/18/1973,5/25/1999,029-92-4488,3
664807,Bertie,Slater,F,bertie.slater@gmail.com,2/3/1994,1/5/2017,574-61-0132,1
673745,Hannah,Cooper,F,hannah.cooper@shaw.ca,10/4/1993,11/13/2015,509-33-6508,3
812026,Jon,Mcneil,M,jon.mcneil@hotmail.com,3/22/1973,1/1/2008,215-91-9193,2
957459,Caitlin,Mann,F,caitlin.mann@hotmail.com,11/5/1961,9/29/1990,611-87-6022,4
118109,Doris,Giles,F,doris.giles@aol.com,1/3/1959,10/8/2000,193-86-6409,3
900863,Barbra,Hobbs,F,barbra.hobbs@outlook.com,5/9/1991,10/6/2013,491-29-5239,3
147382,Hung,Witt,M,hung.witt@apple.com,8/6/1965,7/25/1998,043-15-7895,1
456816,Adele,Scott,F,adele.scott@yahoo.com,8/29/1980,3/27/2012,405-73-5476,1
437096,Stella,Guy,F,stella.guy@btinternet.com,10/13/1979,3/31/2016,536-71-1774,1
159397,Clement,Lancaster,M,clement.lancaster@charter.net,8/13/1971,1/4/2005,180-86-6071,4
169739,Rosetta,Decker,F,rosetta.decker@bp.com,4/3/1993,4/7/2016,583-99-8323,4
995863,Caleb,Poole,M,caleb.poole@hotmail.com,4/19/1972,6/9/2004,466-99-5783,2
779374,Dudley,Elliott,M,dudley.elliott@yahoo.com,9/8/1966,4/1/1996,636-31-2637,4
587639,Barbara,Palmer,F,barbara.palmer@yahoo.com,6/7/1984,4/23/2014,677-22-6704,4
964222,Alana,Henderson,F,alana.henderson@gmail.com,6/15/1959,11/17/1987,416-67-9779,2
597006,Hazel,Case,F,hazel.case@aol.com,8/3/1962,10/7/1987,241-99-0661,1
688836,Erich,Lyons,M,erich.lyons@gmail.com,3/31/1996,4/27/2017,752-09-2442,2
498361,Elise,Zimmerman,F,elise.zimmerman@gmail.com,12/26/1977,8/14/2007,322-11-8121,4
759183,Mauro,Fernandez,M,mauro.fernandez@gmail.com,6/9/1982,5/20/2011,490-29-1098,3
186298,Luisa,Mcintyre,F,luisa.mcintyre@outlook.com,5/6/1963,7/19/1992,562-99-9605,3
776211,Duane,Lowery,M,duane.lowery@aol.com,12/12/1979,6/29/2003,004-13-6661,4
337146,Weldon,Hyde,M,weldon.hyde@gmail.com,2/18/1974,8/27/2006,764-29-9584,1
273427,Ilene,Head,F,ilene.head@apple.com,3/6/1986,8/25/2007,282-15-5642,4
329548,Phil,Montgomery,M,phil.montgomery@btinternet.com,11/13/1991,7/28/2017,623-85-2895,4
955183,Jonas,Underwood,M,jonas.underwood@exxonmobil.com,7/13/1995,1/10/2017,327-11-7801,1
862947,Benita,Mcgee,F,benita.mcgee@hotmail.com,12/30/1970,5/16/2005,044-15-3638,3
174542,Rochelle,Guerrero,F,rochelle.guerrero@gmail.com,9/10/1992,6/18/2015,120-98-6307,1
857324,Terra,Webb,F,terra.webb@gmail.com,7/1/1973,12/15/2008,266-99-6589,2
678498,Buford,Zimmerman,M,buford.zimmerman@yahoo.ca,9/4/1994,7/23/2016,258-99-0396,4
661971,Emanuel,Nichols,M,emanuel.nichols@hotmail.co.uk,6/5/1962,5/9/1999,359-08-1106,1
537235,Cheryl,French,F,cheryl.french@aol.com,8/20/1985,9/9/2012,389-33-0522,2
712170,Theodore,Dale,M,theodore.dale@exxonmobil.com,12/17/1994,7/1/2017,750-20-7529,4
285184,Ginger,Palmer,F,ginger.palmer@btinternet.com,5/23/1978,2/9/2009,333-11-6014,2
994907,Lilian,Stein,F,lilian.stein@aol.com,6/23/1996,6/23/2017,314-35-6095,2
523887,Gilbert,Luna,M,gilbert.luna@microsoft.com,10/1/1968,12/25/2004,042-15-5241,4
684722,Waldo,Wright,M,waldo.wright@bp.com,1/26/1973,10/29/2014,103-02-8337,3
792224,Tommie,Cunningham,M,tommie.cunningham@btinternet.com,7/12/1977,10/27/2013,759-12-8254,4
199699,George,Potts,M,george.potts@msn.com,1/13/1961,6/23/2006,313-35-0994,2
953997,Graham,Hutchinson,M,graham.hutchinson@microsoft.com,5/18/1985,2/11/2013,360-08-1956,2
149818,Ophelia,Pena,F,ophelia.pena@gmail.com,1/11/1986,6/23/2016,144-23-2416,2
352882,Lon,Harper,M,lon.harper@aol.com,4/24/1994,9/2/2016,655-36-7746,2
760995,Irvin,Witt,M,irvin.witt@gmail.com,1/25/1993,3/28/2014,244-99-1471,1
873626,Sheri,Spears,F,sheri.spears@yahoo.com,1/7/1982,11/25/2007,431-99-1687,2
247051,Alberta,Page,F,alberta.page@hotmail.com,2/5/1981,8/17/2010,210-84-8950,1
715045,Kerri,Santos,F,kerri.santos@yahoo.com,11/10/1982,2/18/2017,412-99-7151,4
601808,Olin,Case,M,olin.case@hotmail.com,6/6/1991,2/14/2015,267-99-1476,3
569286,Stefan,Jacobs,M,stefan.jacobs@cox.net,9/26/1983,10/30/2008,179-86-9985,3
172440,Cody,Allison,M,cody.allison@gmail.com,12/23/1988,6/21/2017,312-35-7906,4
568435,Bonnie,Baker,F,bonnie.baker@bp.com,8/3/1985,1/7/2008,064-02-6162,3
597409,Luke,Turner,M,luke.turner@charter.net,2/12/1987,3/5/2010,056-02-8240,2
359608,Eva,Holman,F,eva.holman@hotmail.com,9/26/1957,2/20/2001,343-11-1935,3
803426,Maritza,Christian,F,maritza.christian@microsoft.com,5/19/1987,3/15/2012,336-11-5030,4
669618,Phyllis,Dudley,F,phyllis.dudley@yahoo.co.in,11/2/1957,1/17/1980,101-02-6501,1
